key,translation,comment
"Property still has unharvested plants: {0} at {1}.","Власність все ще має незібрані рослини: {0} в {1}."
"Mow the lawn on the property at {0}.","Скосіть галявину на власності в {0}."
"Nothing mowable on that property.","Немає що косити на цій власності."
"Unmowed {0:species name} at {1:position}.","Не скошено {0:species name} в {1:position}."
"Mow Lawn","Косити галявину"
"Plow {0} square meters of field on the property at {1}.","Зорати {0} квадратних метрів поля на власності в {1}."
"Property does not cover {0} units.","Власність не покриває {0} одиниць."
"Only {0} tilled spaces found on property, {1} needed.","На власності знайдено лише {0} зораної землі, потрібно {1}."
"Mow","Косити"
"No property specified for clause.","Власність для умови не визначено."
"Remove all tree debris from property at {0}.  Contractor will be given special permission to remove debris on property.","Прибрати деревину з території {0}. Підряднику нададуть всі необхідні дозволи."
"Debris/stumps still on property at {0}.","Власність на {0} все ще має сміття та пеньки."
"Move items from {0} to {1}.","Перемістіть предмети з {0} до {1}."
"Failed Rooms","Кімнати з помилками"
"Can't place a block there","Не можна поставити блок сюди"
"No block to pick up","Немає блоків для підняття"
"That is not a clothing item","Це не предмет одягу"
"You equipped {0}","Ви вдягнули {0}"
"Your {0} broke!  It will be much less efficient until repaired.","{0} зламано! Без ремонту ефективність предмету буде значно нижчою."
"You are not authorized to remove items from that.","Ви не маєте дозволу забирати предмети звідси."
"You are not authorized to put items into that.","Ви не маєте дозволу класти предмети сюди."
"You are not authorized to swap items into that.","Ви не маєте дозволу міняти предмети з цими."
"You are not authorized to swap items out of that.","Ви не маєте дозволу брати ці предмети."
"Can't select {0} while carrying {1}.","Не можна обрати {0} під час перенесення {1}."
"Skill Benefits","Переваги вміння"
"Couldn't find any items matching {0}","Не знайдено предметів, які підходять до {0}"
"Multiple items found matching, use more specific string: {0}","Знайдено декілька предметів, які підходять. Використовуйте більш детальний запит: {0}"
"Cannot plant on an non-fertile object.","Не можна саджати на безплідну поверхню."
"Cannot plant on an untilled block","Не можна саджати на незорану землю"
"Cannot plant on a spot occupied by {0}","Не можна саджати на місце, зайняте {0}"
"Plant already exists there.","Тут вже є рослина."
"Unknown plant type: {0}","Невідомий тип рослини: {0}"
"You have too many Skill Scrolls already.","Ви вже маєте забагато сувоїв умінь."
"Only {0} can collect that","Лише {0} може забрати це"
"{0} was just elected server leader!","{0} було обрано світовим лідером!"
"Election completed without a winner: {0}","Вибори закінчилися без переможця: {0}"
"You have received {0:property claims} to use/give as you see fit.","Ви отримали {0:property claims}. Розпоряджайтеся на власний розсуд."
"You can now set the tax rates at a {0:treasury}.","{0:treasury} дозволяє встановлювати розмір податків."
"Attempted to elect '{0}' as the world leader, but this user could not be found. There is now no world leader","Спроба обрати «{0}» світовим лідером не вдалася, оскільки цього користувача не знайдено. Наразі немає світового лідера"
"Not enough money in the treasury to distribute {0:amount}.","Недостатньо коштів у скарбниці для розподілу {0:amount}."
"You must enter an allocation reason.","Ви повинні ввести причини для розподілу."
"Can't place there, blocked.","Тут розмістити неможливо, заблоковано."
"You are not authorized to build here.","Ви не маєте дозволу будувати тут."
"This plant is dead.","Ця рослина мертва."
"Atmosphere:({0})","Атмосфера:({0})"
"Balanced Multiplier: {0}","Збалансований множник: {0}"
"Base Gain: {0}","Базовий приріст: {0}"
"Calories","Калорії"
"Waste","Відходи"
"Nutrition","Харчування"
"Stomach Contents","Вміст шлунка"
"full","повний"
"You are not logged in","Ви не ввійшли"
"You have kicked {0}","Вас вигнали {0}"
"{0} is not online","{0} не в мережі"
"You have banned {0}","Вас забанено {0}"
"You have been whitelisted by {0}","Вас було додано до білого списку користувачем {0}"
"You have whitelisted {0}","Ви додали до білого списку {0}"
"You have been given admin permissions by {0}","Ви отримали права адміністратора від {0}"
"You have made {0} an admin","Ви робите адміністратором {0}"
"Your admin permissions have been revoked by {0}","Ваші права адміністратора були анульовані користувачем {0}"
"Your Steam id is {0}.","Ваш ідентифікатор Steam — {0}."
"Your SLG id is {0}.","Ваш ідентифікатор SLG — {0}."
"{0} is not logged in to a Steam account.","{0} не у Steam."
"{0}'s Steam id is {1}.","Steam-ID {0} — {1}."
"{0} is not logged in to an SLG account.","{0} не у SLG."
"{0} World Marker","{0} глобальна мітка"
"Located {0:distance and direction} at {1}.","Знаходиться {0:distance and direction} в {1}."
"Link added to clipboard.","Посилання збережено в буфері."
"Waypoint added.","Мітку додано."
"Cleared all non-global markers.","Видалено усі неглобальні мітки."
"{0} set their objective: {1}","{0} встановлює собі за мету: {1}"
"You already own this deed.","Ви вже маєте це свідчення власності."
"Room is too big. {0} is more than  {1} meters from the room detection point.","Приміщення занадто велике. {0} більше ніж {1} м від точки визначення приміщення."
"Room had no ceiling at {0}.","У приміщення відсутня стеля в {0}."
"Room is flooded at {0}","Приміщення в {0} затоплено"
"'{0}' is not a valid tier number","«{0}» — недійсний ступінь"
"Must be contained within a room","Має зберігатися у приміщенні"
"Contained within a room","Зберігається в приміщенні"
"Pressure:{0}atm","Тиск:{0}атм"
"This skill gives you {0} but you are unable to carry it right now.","Це вміння дає вам {0}, але ви не можете взяти це зараз."
"Current skill rate is {0}.","Поточний приріст очок вмінь {0}."
"{0} has issued you a warning. {1}","{0} видає вам попередження. {1}"
"You have sent a warning to {0}","Ви видали попередження {0}"
"Bad elk meat?","Погана оленина?"
"Time for some government spending!","Час для державних витрат!"
"Gabe has made it rain.","Ґейб прикликав дощ."
"You gave {0} skillpoints to {1}","Ви даєте {0} очок умінь гравцю {1}"
"Atmosphere added.","Атмосферу додано."
"You gave {0} plots to {1}.","Ви дали {0} ділянок гравцеві {1}."
"You gained {0} plots.","Ви отримали {0} ділянок."
"With great power comes great responsibility","З великою силою приходить велика відповідальність"
"Selected item doesn't have durability.","Обраний предмет не має міцності."
"Durability set to {0}","Встановлена міцність {0}"
"Finished in {0}","Закінчується через {0}"
"Could not find command: {0}.","Команду не знайдено: {0}."
"You do not have the necessary permissions to invoke {0}.","Ви не маєте необхідного дозволу на виклик {0}."
"Value '{0}' is not valid for property '{1}'","Значення «{0}» не дійсне для власності «{1}»"
"No value assigned to the property '{0}'","Жодних значень не визначено для власності «{0}»"
"{0} commands:","{0} застосовує команду:"
"User '{0}' does not exist.","Користувача «{0}» не існує."
"Tags must only use {0} as their first character","Тільки {0}, як перший символ, потрібно використовувати в мітках"
"Cannot send to read only channel.","Не вдається надіслати до каналу тільки для читання."
"Reputation for {0} set to {1}","Репутацію {0} змінено на {1}"
"Online: {0}","У мережі: {0}"
"You are a {0}","Ви {0}"
"{0} is not a world layer.","{0} — не є одним із шарів світу."
"Missing Location","Відсутнє розташування"
"Can't add tutorial item to inventory, no room.","Відсутнє місце в інвентарі, навчальний предмет не додано."
"Building Blocks...","Блоки будуються…"
"{0} has no access rights for {1} at {2}.","{0} не має прав доступу для {1} у {2}."
"{0} not selected.","{0} не обрано."
"{0} cannot accept items of type {1}.","{0} не може прийняти предмети типу {1}."
"Destination container is missing.","У пункті призначення відсутній контейнер."
"Need to add {0} to {1}.","Потрібно додати {0} до {1}."
"Establishing Tech Tree...","Створення дерева технологій…"
"Couldn't find block type.","Не вдалося знайти тип блоку."
"Button pressed.","Кнопку натиснуто."
"meters","м"
"Plant","Рослина"
"This plant is dead. {0}","Ця рослина мертва. {0}"
"Calories Available: {0}","Доступно калорій: {0}"
"Calories Required per Organism: {0}","Необхідні калорії в розрахунку на організм: {0}"
"Amount of {0} Available: {1}","Доступна кількість {0}: {1}"
"User '{0}' is not a user on this server.","Користувач «{0}» не є користувачем цього сервера."
"User '{0}' is banned on this server.","Користувач «{0}» заблокований на цьому сервері."
"Log is not ready for harvest.  Remove all branches first.","Поліно зарано ще забирати. Спочатку звільніть його від гілок."
"Log is too large to pick up, slice into smaller pieces first.","Поліно занадто велике. Спочатку розділіть його на менші частини, щоби підняти."
"You are already carrying {0:items} and cannot pick up {1:items}.","Ви вже несете {0:items} і не можете підібрати {1:items}."
"You must obtain authorization to shoot {0}.","Отримайте дозвіл на відстріл {0}."
"You attempt to dig up the soil, but the roots are too strong!","Ви спробували розкопати землю, але коріння аж надто сильне!"
"Axe","Сокира"
"Pickaxe","Кайло"
"Scythe","Коса"
"Shovel","Лопата"
"Iron Axe","Залізна сокира"
"Iron Hammer","Залізний молоток"
"Iron Hoe","Залізна мотика"
"Iron Pickaxe","Залізне кайло"
"Iron Scythe","Залізна коса"
"Iron Shovel","Залізна лопата"
"Modern Axe","Сучасна сокира"
"Modern Hammer","Сучасний молоток"
"Modern Hoe","Сучасна мотика"
"Modern Pickaxe","Сучасне кайло"
"Modern Scythe","Сучасна коса"
"Modern Shovel","Сучасна лопата"
"Steel Axe","Сталева сокира"
"Steel Hammer","Сталевий молоток"
"Steel Hoe","Сталева мотика"
"Steel Pickaxe","Сталеве кайло"
"Steel Scythe","Сталева коса"
"Steel Shovel","Сталева лопата"
"Stone Axe","Кам’яна сокира"
"Stone Hammer","Кам’яний молоток"
"Stone Pickaxe","Кам’яне кайло"
"Wooden Hoe","Дерев’яна мотика"
"Wooden Shovel","Дерев’яна лопата"
"Bow","Лук"
"Amanita Mushrooms","Мухомори"
"Beet","Буряк"
"Corn","Кукурудза"
"Crimini Mushrooms","Печериці"
"Fiddleheads","Папороть"
"Fireweed Shoots","Пагони дикого льону"
"Giant Cactus Fruit","Плід сагуаро"
"Huckleberries","Чорниці"
"Prickly Pear Fruit","Плід опунції"
"Tomato","Помідор"
"Wheat","Пшениця"
"Plant Fibers","Рослинні волокна"
"Acorn","Жолудь"
"Beans","Квасоля"
"Beet Seed","Насіння буряка"
"Birch Seed","Насіння берези"
"Bunchgrass Seed","Насіння купчастої трави"
"Camas Bulb","Цибулина камасії"
"Cedar Seed","Кeдрове насіння"
"Corn Seed","Насіння кукурудзи"
"Creosote Bush Seed","Насіння креозотового куща"
"Crimini Mushroom Spores","Спори печериць"
"Fern Spore","Спори папороті"
"Fireweed Seed","Насіння дикого льону"
"Fir Seed","Насіння ялиці"
"Grass Seed","Насіння трави"
"Huckleberry Seed","Насіння чорниць"
"Prickly Pear Seed","Насіння опунції"
"Rice","Рис"
"Sagebrush Seed","Насіння полину"
"Tomato Seed","Насіння помідору"
"Wheat Seed","Насіння пшениці"
"Leather Hide","Шкіра"
"Cloth","Тканина"
"Cellulose Fiber","Клітковина"
"Fur Pelt","Хутро"
"Composite Filler","Композитний наповнювач"
"Huckleberry Extract","Екстракт чорниці"
"Berry Extract Fertilizer","Добриво з ягідного екстракту"
"Pulp Filler","Наповнювач із деревини"
"Scrap Meat","Обрізки м’яса"
"Blood Meal Fertilizer","Добриво з кров’яного борошна"
"Fiber Filler","Наповнювач із волокна"
"Charred Camas Bulb","Обвуглена цибулина камасії"
"Camas Ash Fertilizer","Добриво з попелу камасії"
"Dirt","Земля"
"Hide Ash Fertilizer","Добриво з попелу від згорілої шкіри"
"Pelt Fertilizer","Добриво з хутра"
"Stone","Камінь"
"Phosphate Fertilizer","Фосфорні добрива"
"Wood Pulp","Деревина"
"Acorn Powder","Порошок із жолудів"
"Raw Meat","Сире м’ясо"
"Baked Meat","Запечене м’ясо"
"Raw Roast","Сира печеня"
"Baked Roast","Запечена печеня"
"Tallow","Сало"
"Bannock","Коржик"
"Bean Paste","Паста з бобів"
"Flour","Борошно"
"Sugar","Цукор"
"Yeast","Дріжджі"
"Bearclaw","Пиріг «Ведмежий кіготь»"
"Prime Cut","М’ясо найвищого ґатунку"
"Vegetable Medley","Овочева суміш"
"Meat Stock","М’ясний бульйон"
"Infused Oil","Насичена олія"
"Bear S U P R E M E","Ведмежий стейк"
"Raw Sausage","Сира сарделька"
"Boiled Sausage","Варена сарделька"
"Bread","Хліб"
"Camas Paste","Паста з камасії"
"Camas Bread","Хліб з камасією"
"Camas Bulb Bake","Запечена цибулина камасії"
"Campfire Roast","Печеня на багатті"
"Campfire Stew","Рагу на багатті"
"Charred Beet","Обвуглений буряк"
"Charred Corn","Обвуглений кукурудзяний качан"
"Raw Fish","Сира риба"
"Charred Fish","Обвуглена риба"
"Charred Meat","Обвуглене м’ясо"
"Charred Sausage","Обвуглена сарделька"
"Charred Tomato","Обвуглений помідор"
"Steel","Сталь"
"C O2 Canister","Балон вуглекислого газу"
"Cornmeal","Кукурудзянe борошно"
"Oil","Олія"
"Corn Fritters","Кукурудзяні оладки"
"Corn Starch","Кукурудзяний крохмаль"
"Basic Salad","Простий салат"
"Crimson Salad","Вінегрет"
"Raw Bacon","Сирий бекон"
"Crispy Bacon","Хрусткий бекон"
"Tortilla","Тортилья"
"Wild Mix","Суміш диких трав"
"Elk Taco","Лосяче тако"
"Elk Wellington","Лосятина по-веллінгтонськи"
"Flatbread","Корж"
"Prepared Meat","Оброблене м’ясо"
"Fried Hare Haunches","Смажене заяче філе"
"Fried Tomatoes","Смажені помідори"
"Huckleberry Pie","Чорничний пиріг"
"Hydrocolloids","Гідроколоїди"
"Liquid Nitrogen","Рідкий азот"
"Simple Syrup","Простий сироп"
"Macaroons","Макрони"
"Maltodextrin","Патока"
"Meat Pie","М’ясний пиріг"
"Cereal Germ","Зерновий зародок"
"Seared Meat","Обсмажене м’ясо"
"Simmered Meat","Тушковане м’ясо"
"Stuffed Turkey","Фарширована індичка"
"Fruit Salad","Фруктовий салат"
"Sweet Salad","Солодкий салат"
"Transglutaminase","Трансглютаміназа"
"Vegetable Stock","Овочевий бульйон"
"Vegetable Soup","Овочевий суп"
"Wheat Porridge","Пшенична каша"
"Wild Stew","Рагу з диких трав"
"Wilted Fiddleheads","Зів’яла папороть"
"Piston","Поршень"
"Valve","Вентиль"
"Servo","Сервопривід"
"Circuit","Схема"
"Advanced Combustion Engine","Удосконалений двигун внутрішнього згоряння"
"Log","Колода"
"Arrow","Стріла"
"Concrete","Бетон"
"Asphalt Ramp","Асфальтований підйом"
"Asphalt Road","Асфальтована дорога"
"Barrel","Діжка"
"Biodiesel","Біодизель"
"Board","Дошка"
"Brick","Цегла"
"Lumber","Пиломатеріали"
"Charcoal","Вугілля з деревини"
"Substrate","Підкладка"
"Copper Wiring","Мідний дріт"
"Gold Flakes","Золоті пластівці"
"Gearbox","Коробка передач"
"Combustion Engine","Двигун внутрішнього згоряння"
"Copper Ore","Мідна руда"
"Copper Pipe","Мідна труба"
"Corrugated Steel","Гофрована сталь"
"Deed","Свідчення власності"
"Dirt Ramp","Земляний підйом"
"Electric Motor","Електродвигун"
"Petroleum","Нафта"
"Epoxy","Епоксидна смола"
"Plastic","Пластик"
"Glass","Скло"
"Fiberglass","Скловолокно"
"Fishing Pole","Вудка"
"Flat Steel","Листова сталь"
"Framed Glass","Рамкове скло"
"Gasoline","Бензин"
"Gear","Шестірня"
"Sand","Пісок"
"Gold Ore","Золота руда"
"Hewn Log","Обтесана колода"
"Iron Ore","Залізна руда"
"Iron Pipe","Залізна труба"
"Mortared Stone","Будівельне каміння"
"Paper","Папір"
"Rebar","Арматура"
"Reinforced Concrete","Вироби залізобетонні"
"Rivet","Заклепка"
"Soil Sampler","Аналізатор ґрунту"
"Steel Pipe","Сталева труба"
"Stone Ramp","Кам’яний підйом"
"Stone Road","Кам’яна дорога"
"Torch","Факел"
"Bison Carcass","Туша бізона"
"Elk Carcass","Туша лося"
"Fox Carcass","Туша лисиці"
"Hare Carcass","Туша зайця"
"Turkey Carcass","Туша індички"
"Wolf Carcass","Туша вовка"
"Salmon","Лосось"
"Trout","Форель"
"Tuna","Тунець"
"Urchin","Морський їжак"
"Kelp","Ламінарія"
"Clam","Молюск"
"Coal","Вугілля"
"Waterwheel","Водяне колесо"
"Anvil","Ковадло"
"Bakery Oven","Піч для випічки"
"Blast Furnace","Домна"
"Bloomery","Сиродутне горно"
"Bookshelf","Книжкова полиця"
"Brazier","Жаровня"
"Butchery Table","Різницький стіл"
"Campfire","Багаття"
"Candle Stand","Підсвічник"
"Carpentry Table","Стіл теслі"
"Cast Iron Stove","Чавунна піч"
"Ceiling Candle","Люстра зі свічками"
"Cement Kiln","Піч для цементу"
"Chair","Стілець"
"Combustion Generator","Генератор внутрішнього згоряння"
"Computer Lab","Комп’ютерна лабораторія"
"Construction Post","Будівельний знак"
"Contract Board","Дошка договорів"
"Couch","Диван"
"Currency Exchange","Обмін валют"
"Electric Wall Lamp","Електричний настінний світильник"
"Electronics Assembly","Збирач електроніки"
"Farmers Table","Фермерський стіл"
"Fishery","Шафка рибалки"
"Fish Trap","Рибна пастка"
"Icebox","Льодовник"
"Kiln","Промислова піч"
"Laboratory","Лабораторія"
"Laser","Лазер"
"Wooden Latrine","Дерев’яний туалет"
"Masonry Table","Каменярський стіл"
"Mill","Млин"
"Mint","Карбувальний верстат"
"Oil Refinery","Нафтопереробний завод"
"Padded Chair","М’яке крісло"
"Round Pot","Круглий горщик"
"Square Pot","Квадратний горщик"
"Pump Jack","Нафтовий насос"
"Refrigerator","Холодильник"
"Research Table","Дослідницький стіл"
"Rolling Mill","Стан прокатний"
"Medium Rug","Середній килим"
"Small Rug","Малий килим"
"Salt Basket","Кошик солі"
"Sawmill","Лісопилка"
"Shelf Cabinet","Сервант"
"Small Table","Малий стілець"
"Small Wood Sign","Малий дерев’яний знак"
"Solar Generator","Сонячний генератор"
"Stockpile","Комора"
"Stone Brazier","Кам’яна жаровня"
"Storage Chest","Скриня"
"Stove","Плита"
"Streetlamp","Вуличний ліхтар"
"Tailoring Table","Кравецький стіл"
"Tallow Candle","Сальна свічка"
"Tallow Lamp","Сальний світильник"
"Tallow Wall Lamp","Сальний настінний світильник"
"Torch Stand","Факельна стійка"
"Treasury","Скарбниця"
"Wainwright Table","Стіл стельмаха"
"Wall Candle","Настінна свічка"
"Washboard","Пральна дошка"
"Washing Machine","Пральна машина"
"Windmill","Вітряк"
"Wind Turbine","Вітрова турбіна"
"Wooden Fabric Bed","Дерев’яне ліжко з матрацем"
"Wooden Straw Bed","Дерев'яне ліжко з соломою"
"Wood Sign","Дерев’яний знак"
"Workbench","Верстат"
"Advanced Baking","Розвинена випічка"
"Advanced Cooking","Розвинена готівля"
"Advanced Smelting","Розвинене плавлення"
"Baking","Випічка"
"Basic Engineering","Основи інженерії"
"Butchery","Різництво"
"Campfire Cooking","Приготування їжі на багатті"
"Cement","Цемент"
"Cooking","Приготування їжі"
"Cutting Edge Cooking","Сучасна кулінарія"
"Digging","Копання"
"Electronics","Електроніка"
"Farming","Фермерство"
"Fertilizers","Добрива"
"Fishing","Риболовля"
"Gathering","Збирання"
"Glassworking","Обробка скла"
"Hewing","Тесання"
"Hunting","Полювання"
"Industry","Промисловість"
"Logging","Заготівля лісу"
"Mechanics","Механіка"
"Milling","Млинарство"
"Mining","Гірництво"
"Oil Drilling","Добування нафти"
"Paper Milling","Папірництво"
"Self Improvement","Самовдосконалення"
"Smelting","Плавлення"
"Tailoring","Кравецтво"
"Woodworking","Деревообробка"
"Backpack","Рюкзак"
"Backpacks","Рюкзаки"
"Chat Log","Журнал повідомлень"
"Objectives","Цілі"
"Alpha Cloak","Альфа-плащ"
"Alpha Cloaks","Альфа-плащі"
"Alpha Goggles","Альфа-окуляри"
"Alpha Hat","Альфа-капелюх"
"Alpha Hats","Альфа-капелюхи"
"Basic Backpack","Звичайний рюкзак"
"Bearpack","Величезний наплічник"
"Big Backpack","Великий рюкзак"
"Blinky Eyelids","Кліпаючі повіки"
"Camo Pants","Камуфляжні штани"
"Camo Shirt","Камуфляжна сорочка"
"Capris","Капрі"
"Derpy Hat","Недоладний капелюх"
"Fabulous Pants","Вражаючі штани"
"Fit Torso","Підтягнутий торс"
"Garden Boots","Садові чоботи"
"Gigot Sleeve Shirt","Сорочка з пишними рукавами"
"Hardy Beard","Сувора борода"
"Henley","Хенлі"
"Hip Hop Hips","Хіп-хопові стегна"
"Human Limbs","Людські кінцівки"
"Light Backpack","Легкий рюкзак"
"Low Top Shoes","Кеди"
"Normal Hair","Нормальне волосся"
"Notch Belt","Ремінь із зубчатою пряжкою"
"Peasant Hair","Зачіска селянина"
"Rounded Face","Заокруглене обличчя"
"Running Shoes","Взуття для бігу"
"Scruffy Hair","Скуйовджене волосся"
"Short Beard","Коротка борода"
"Square Belt","Ремінь із квадратною пряжкою"
"Square Jaw","Квадратна щелепа"
"Tall Boots","Високі чоботи"
"Trousers","Брюки"
"Wolf Whisperer Hat","Капелюх приборкувача вовків"
"Wolf Whisperer Hats","Капелюхи приборкувача вовків"
"Wolf Whisperer Mask","Маска приборкувача вовків"
"Wolf Whisperer Masks","Маски приборкувача вовків"
"Wolf Whisperer Shirt","Сорочка приборкувача вовків"
"Wolf Whisperer Shirts","Сорочки приборкувача вовків"
"Work Backpack","Робочий рюкзак"
"Work Boots","Робочі чоботи"
"Bricks","Цегла"
"Logs","Колоди"
"Sands","Піску"
"Sewage","Каналізація"
"Tailings","Шлак"
"Tree Debris","Залишки дерев"
"Wire","Дріт"
"Wires","Дроти"
"Beets","Буряків"
"Boiled Sausages","Варені сардельки"
"Camas Bulbs","Цибулини камасії"
"Corns","Кукурудзи"
"Ecoylent","Еколіксир"
"Fruit Salads","Фруктові салати"
"Kelp Seed","Насіння ламінарії"
"Milk","Молоко"
"Sugarcane","Цукрова тростина"
"Tomatoes","Помідори"
"Tortillas","Тортильї"
"Waterweed Seed","Насіння елодеї"
"Acorn Pack","Пакунок жолудів"
"Arrows","Стріли"
"Beans Pack","Пакунок бобів"
"Beet Seed Pack","Пакунок насіння буряків"
"Birch Seed Pack","Пакунок насіння берези"
"Boards","Дошки"
"Bunchgrass Seed Pack","Пакунок насіння купчастої трави"
"Camas Bulb Pack","Пакунок цибулин камасії"
"Cedar Seed Pack","Пакунок кедрового насіння"
