key,translation,comment
"Trade failed: {0} doesn't want any more {1}.","Handel fehlgeschlagen: {0} möchte nicht noch mehr {1}."
"Trade failed: {0} wants a max of {1} {2}","Handel fehlgeschlagen: {0} möchte maximal {1} {2}"
"The owner {0} doesn't have enough currency to cover this trade.","Der Besitzer {0} hat nicht genügend Geld, um diesen Handel abzuschließen."
"{0} is now sold out of {1}","{0} wird nun bei {1} verkauft"
"You briefly faint and drop the cart handles! You are starving!","Du bist kurz ohnmächtig geworden und hast deinen Wagen losgelassen! Du bist hungrig!"
"You are too hungry to pull this {0}!","Du bist zu hungrig, um {0} zu ziehen!"
"No meteor to destroy.","Kein Meteor zum Zerstören."
"Meteor destroyed.","Meteor zerstört."
"A wild meteor has appeared!","Ein wilder Meteor ist erschienen!"
"A meteor already exists!","Ein Meteor ist bereits vorhanden!"
"Contract '{0}' is invalid, must fix or delete before posting another one.","Auftrag '{0}' ist ungültig und muss korrigiert oder gelöscht werden, bevor du einen weiteren veröffentlichst."
"No currency found.","Keine Währung gefunden."
"<Unassigned>","<Nicht zugewiesen>"
"That contract is too far away to accept.  Contract board is located at {0}.","Dieser Auftrag ist zu weit entfernt, um angenommen zu werden. Das Anschlagsbrett befindet sich bei {0}."
"Contract not accepted: cannot have more than {0} active contracts at once.","Auftrag wurde nicht angenommen: Es können nicht mehr als {0} Aufträge gleichzeitig aktiv sein."
"Can't mark a job failed until the time has expired. {0} left.","Der Auftrag kann nicht als gescheitert erklärt werden, bevor die Zeit um ist. {0} verbleibend."
"{0:client name} marked {1:contractor name}'s contract failed:","{0:client name} erklärte {1:contractor name}s Auftrag als gescheitert:"
"{0:client name} marked your contract as failed:","{0:client name} erklärte den Auftrag als gescheitert:"
"Contract does not have any clauses.","Der Auftrag enthält keine Klauseln."
"Must give the contract a name (click icon in title bar).","Gib dem Auftrag einen Namen (klicke auf das Symbol in der Titelleiste)."
"Contract must not be 'Auto-Accept' when containing a custom clause.  Uncheck it at the bottom of the contract, and you will have to manually approve when this contract completes.","Auftrag darf nicht auf 'automatische Bestätigung' gestellt sein, wenn er eine benutzerdefinierte Klausel enthält. Deaktiviere diese Option unten und bestätige manuell, sobald dieser Auftrag abgeschlossen wurde."
"Put {0} in {1}.","Lege {0} in {1}."
"No items specified for container clause.","Keine Gegenstände für die Behälterklausel bestimmt."
"No room at requested location, {0}.","Kein Platz an der erwünschten Stelle, {0}."
"From position not specified for Build Road clause.","Anfangspunkt nicht angegeben in Straßenbauklausel."
"To position not specified for Build Road clause.","Endpunkt nicht angegeben in Straßenbauklausel."
"Same position chosen for beginning/end points of road in Build Road clause.","Gleiche Position für Anfangs- und Endpunkt der Straße in Straßenbau-Klausel gewählt."
"No item specified for road type.","Kein Element für Straßentyp angegeben."
"No road type selected.","Kein Straßentyp ausgewählt."
"Road not complete. Last valid point on road detected at {0}.","Die Straße ist nicht vollständig. Letzten gültigen Punkt bei {0} erkannt."
"more","mehr"
"less","weniger"
"No property specified for Blocks clause.","Kein Grundstück für Blockklausel angegeben."
"No items specified for blocks on property clause.","Es wurden keine Einträge für Blöcke in der Grundstücksklausel angegeben."
"more than","mehr als"
"less than","weniger als"
"\nFound {0} at {1}.","\n {0} bei {1} gefunden."
"No currency specified in payment clause.","Keine Währung in Zahlungsklausel angegeben."
"Client doesn't have {0} needed to pay.","Auftraggeber hat nicht {0}, um bezahlen zu können."
"Contractor doesn't have the needed {0} deposit specified in payment clause.","Auftragnehmer hat nicht das im Vertrag geforderte Guthaben von {0} hinterlegt."
"{0} paid to {1}. ","{0} gezahlt an {1}. "
"{0} refunded.","{0} erstattet."
"No custom description set.","Keine benutzerdefinierte Beschreibung festgelegt."
"{0} must be at or above {1}.","{0} muss mindestens {1} sein."
"property rights","Eigentumsrechte"
"object rights","Objektrechte"
"permanently","dauerhaft"
"for the term of the contract","für die Laufzeit des Auftrags"
"contract start","Auftragsbeginn"
"contract completion","Auftragsabschluss"
"Receive {0:rights} on {1} {2:permanent or not} upon {3:time point}.","{0:rights} an {1} {2:permanent or not} um {3:time point} erhalten.
 
Request Context"
"No location specified for permissions grant.","Kein Ort angegeben für Berechtigungen."
"If you give permissions at contract completion, they must be permanent.","Wenn du Rechte bei der Auftragsvergabe vergibst, müssen diese unbefristet sein."
"Can't get permissions on property or object at {0}, may be unclaimed.","Berechtigungen auf Grundstück oder Objekt bei {0} kann nicht erhalten werden, es könnte nicht beansprucht sein."
"added","hinzugefügt"
"removed","entfernt"
"{0} of the following must be true: {1}","{0} der Folgenden müssen wahr sein: {1}"
"Harvest all {0} on the property at {1}.","Sammle alle {0} auf dem Grundstück bei {1}."
"No harvest items specified.","Keine Erntegegenstände spezifiziert."
"Harvest container","Erntebehälter"
"Tree still has unharvested logs:\n{0}","Der Baum hat noch:\n{0} Holzstämme zum aufsammeln"
"Property still has unharvested plants: {0} at {1}.","Auf dem Grundstück befinden sich immer noch nicht geerntete Pflanzen: {0} bei {1}."
"Mow the lawn on the property at {0}.","Mähe den Rasen auf dem Grundstück von {0}."
"Nothing mowable on that property.","Es gibt nichts zum Mähen auf dem Grundstück."
"Unmowed {0:species name} at {1:position}.","{0:species name} ist ungemäht bei {1:position}."
"Mow Lawn","Mähe Rasen"
"Plow {0} square meters of field on the property at {1}.","Pflüge {0} Quadratmeter auf dem Grundstück bei {1}."
"Property does not cover {0} units.","Das Grundstück ist kleiner als {0} Einheiten."
"Only {0} tilled spaces found on property, {1} needed.","Nur {0} gepflügte Felder auf dem Grundstück gefunden, es werden aber {1} benötigt."
"Mow","Mähen"
"No property specified for clause.","Kein Grundstück in der Klausel spezifiziert."
"Remove all tree debris from property at {0}.  Contractor will be given special permission to remove debris on property.","Entferne alle Baumrückstände vom Grundstück bei {0}. Der Auftragnehmer erhält dafür eine Berechtigung."
"Debris/stumps still on property at {0}.","Baumrückstände/Stümpfe sind noch immer auf dem Grundstück bei {0}."
"Move items from {0} to {1}.","Bewege Gegenstände von {0} nach {1}."
"Failed Rooms","Fehlerhafte Räume"
"Can't place a block there","Kann Block dort nicht setzen"
"No block to pick up","Kein Block zum Aufheben"
"That is not a clothing item","Das ist kein Kleidungsstück"
"You equipped {0}","Du hast {0} ausgerüstet"
"Your {0} broke!  It will be much less efficient until repaired.","{0} ist zerbrochen! Viel ineffizienter, bis zur Reparatur."
"You are not authorized to remove items from that.","Du bist nicht berechtigt, Gegenstände hier heraus zu nehmen."
"You are not authorized to put items into that.","Du bist nicht berechtigt, Gegenstände hier herein zu legen."
"You are not authorized to swap items into that.","Du bist nicht berechtigt, Gegenstände hier herein zu tauschen."
"You are not authorized to swap items out of that.","Du bist nicht berechtigt, Gegenstände hier heraus zu tauschen."
"Can't select {0} while carrying {1}.","Kann {0} nicht auswählen, während du {1} trägst."
"Skill Benefits","Vorteile durch Fertigkeiten"
"Couldn't find any items matching {0}","Es konnten keine passenden Gegenstände zu "{0}" gefunden werden"
"Multiple items found matching, use more specific string: {0}","Es wurden mehrere zutreffende Gegenstände gefunden, bitte nutze einen detaillierteren Text: {0}"
"Cannot plant on an non-fertile object.","Kann nicht auf einem unfruchtbaren Objekt gepflanzt werden."
"Cannot plant on an untilled block","Kann nicht auf einem ungepflügten Block angepflanzt werden"
"Cannot plant on a spot occupied by {0}","Boden bereits durch {0} belegt"
"Plant already exists there.","Pflanze existiert dort bereits."
"Unknown plant type: {0}","Unbekannter Pflanzentyp:{0}"
"You have too many Skill Scrolls already.","Du hast bereits zu viele Fertigkeitsschriftrollen."
"Only {0} can collect that","Nur {0} kann das aufsammeln"
"{0} was just elected server leader!","{0} wurde zum Anführer ernannt!"
"Election completed without a winner: {0}","Wahl ohne Gewinner abgeschlossen: {0}"
"You have received {0:property claims} to use/give as you see fit.","Du hast {0:property claims} erhalten. Nutze sie, wie du willst."
"You can now set the tax rates at a {0:treasury}.","Du kannst die Steuersätze bei einer {0:treasury} festlegen."
"Attempted to elect '{0}' as the world leader, but this user could not be found. There is now no world leader","Es wurde versucht "{0}", zum Anführer zu ernennen, aber der Spieler konnte nicht gefunden werden. Deswegen gibt es nun keinen Anführer"
"Not enough money in the treasury to distribute {0:amount}.","Nicht genug Geld in der Staatskasse, um {0:amount} zu verteilen."
"You must enter an allocation reason.","Du musst einen passenden Grund eingeben."
"Can't place there, blocked.","Dies kann hier nicht platziert werden."
"You are not authorized to build here.","Du bist nicht berechtigt, hier zu bauen."
"This plant is dead.","Diese Pflanze ist tot."
"Atmosphere:({0})","Atmosphäre: ({0})"
"Balanced Multiplier: {0}","Ausgewogenheitsmultiplikator:{0}"
"Base Gain: {0}","Basisfaktor:{0}"
"Calories","Kalorien"
"Waste","Abfall"
"Nutrition","Ernährung"
"Stomach Contents","Mageninhalt"
"full","voll"
"You are not logged in","Du bist nicht angemeldet"
"You have kicked {0}","Du hast {0} gekickt"
"{0} is not online","{0} ist nicht online"
"You have banned {0}","Du hast {0} gebannt"
"You have been whitelisted by {0}","Du wurdest von {0} zur Whitelist hinzugefügt"
"You have whitelisted {0}","Du hast {0} zur Whitelist hinzugefügt"
"You have been given admin permissions by {0}","Du hast Adminrechte von {0} erhalten"
"You have made {0} an admin","Du hast {0} zum Admin gemacht"
"Your admin permissions have been revoked by {0}","Deine Adminrechte wurden von {0} widerrufen"
"Your Steam id is {0}.","Deine Steam-ID lautet {0}."
"Your SLG id is {0}.","Deine SLG-ID lautet {0}."
"{0} is not logged in to a Steam account.","{0} ist nicht auf einem Steamkonto eingeloggt."
"{0}'s Steam id is {1}.","{0}s Steam-ID lautet {1}."
"{0} is not logged in to an SLG account.","{0} ist nicht auf einem SLG-Konto eingeloggt."
"{0} World Marker","{0} Wegpunkt"
"Located {0:distance and direction} at {1}.","{0:distance and direction} bei {1} gefunden."
"Link added to clipboard.","Link wurde kopiert."
"Waypoint added.","Wegpunkt hinzugefügt."
"Cleared all non-global markers.","Alle nicht-globalen Wegpunkte wurden gelöscht."
"{0} set their objective: {1}","{0} hat sich als Ziel gesetzt: {1}"
"You already own this deed.","Du besitzt diese Urkunde bereits."
"Room is too big. {0} is more than  {1} meters from the room detection point.","Raum ist zu groß. {0} ist mehr als {1} Meter vom Raumerkennungspunkt entfernt."
"Room had no ceiling at {0}.","Raum hatte keine Decke bei {0}."
"Room is flooded at {0}","Raum ist überflutet bei {0}"
"'{0}' is not a valid tier number","'{0}' ist keine gültige Stufennummer"
"Must be contained within a room","Muss sich innerhalb eines Raumes befinden"
"Contained within a room","Enthalten innerhalb eines Raumes"
"Pressure:{0}atm","Druck:{0}atm"
"This skill gives you {0} but you are unable to carry it right now.","Diese Fertigkeit gibt dir {0}, aber du bist im Moment nicht in der Lage, es zu tragen."
"Current skill rate is {0}.","Aktuelle Rate der Fertigkeitspunkte ist {0}."
"{0} has issued you a warning. {1}","{0} hat dich verwarnt. {1}"
"You have sent a warning to {0}","Du hast eine Warnung an {0} gesendet"
"Bad elk meat?","Schlechtes Elchfleisch?"
"Time for some government spending!","Zeit für einige Staatsausgaben!"
"Gabe has made it rain.","Gabe hat es regnen lassen."
"You gave {0} skillpoints to {1}","Du hast {0} Fertigkeitspunkte an {1} gegeben"
"Atmosphere added.","Atmosphäre hinzugefügt."
"You gave {0} plots to {1}.","Du hast {0} Grundstücke an {1} gegeben."
"You gained {0} plots.","Du hast {0} Grundstücke erhalten."
"With great power comes great responsibility","Mit großer Macht kommt große Verantwortung"
"Selected item doesn't have durability.","Der ausgewählte Gegenstand hat keine Haltbarkeit."
"Durability set to {0}","Haltbarkeit auf {0} gesetzt"
"Finished in {0}","Fertig in {0}"
"Could not find command: {0}.","Der Befehl konnte nicht gefunden werden: {0}."
"You do not have the necessary permissions to invoke {0}.","Du verfügst nicht über die erforderlichen Berechtigungen zum Aufrufen von {0}."
"Value '{0}' is not valid for property '{1}'","Wert "{0}" ist nicht gültig für das Grundstück "{1}'"
"No value assigned to the property '{0}'","Kein Wert dem Grundstück "{0}" zugewiesen"
"{0} commands:","{0} Befehle:"
"User '{0}' does not exist.","Der Spieler '{0}' existiert nicht."
"Tags must only use {0} as their first character","Tags dürfen nur {0} als ersten Buchstaben haben"
"Cannot send to read only channel.","Kann nicht in einen schreibgeschützten Kanal senden."
"Reputation for {0} set to {1}","Ansehen für {0} auf {1} gesetzt"
"Online: {0}","Online: {0}"
"You are a {0}","Du bist ein {0}"
"{0} is not a world layer.","{0} ist keine Weltebene."
"Missing Location","Ort fehlt"
"Can't add tutorial item to inventory, no room.","Kann Tutorialgegenstand nicht zum Inventar hinzufügen, nicht genug Platz."
"Building Blocks...","Blöcke werden gebaut..."
"{0} has no access rights for {1} at {2}.","{0} hat keine Zugriffsrechte für {1} bei {2}."
"{0} not selected.","{0} nicht ausgewählt."
"{0} cannot accept items of type {1}.","{0} kann Gegenstände des Typs {1} nicht akzeptieren."
"Destination container is missing.","Zielbehälter fehlt."
"Need to add {0} to {1}.","Es muss {0} zu {1} hinzugefügt werden."
"Establishing Tech Tree...","Forschungsbaum wird erstellt..."
"Couldn't find block type.","Blocktyp wurde nicht gefunden."
"Button pressed.","Taste gedrückt."
"meters","Meter"
"Plant","Pflanze"
"This plant is dead. {0}","Diese Pflanze ist tot. {0}"
"Calories Available: {0}","Kalorien verfügbar: {0}"
"Calories Required per Organism: {0}","Kalorien benötigt pro Organismus: {0}"
"Amount of {0} Available: {1}","Verfügbare Menge von{0}: {1}"
"User '{0}' is not a user on this server.","Spieler '{0}' ist kein Mitglied dieses Servers."
"User '{0}' is banned on this server.","Spieler '{0}' ist von diesem Server gebannt."
"Log is not ready for harvest.  Remove all branches first.","Der Stamm kann noch nicht eingesammelt werden. Entferne zuerst alle Äste."
"Log is too large to pick up, slice into smaller pieces first.","Dieser Stamm ist zu groß, zerkleinere ihn zuerst."
"You are already carrying {0:items} and cannot pick up {1:items}.","Du trägst bereits {0:items} und kannst {1:items} nicht aufnehmen."
"You must obtain authorization to shoot {0}.","Du musst die Berechtigung zum Schießen von {0} erhalten."
"You attempt to dig up the soil, but the roots are too strong!","Du versuchst die Erde aufzugraben, aber das Wurzelwerk ist zu stark!"
"Axe","Axt"
"Pickaxe","Spitzhacke"
"Scythe","Sense"
"Shovel","Schaufel"
"Iron Axe","Eisenaxt"
"Iron Hammer","Eisenhammer"
"Iron Hoe","Eisenhacke"
"Iron Pickaxe","Eisenspitzhacke"
"Iron Scythe","Eisensense"
"Iron Shovel","Eisenschaufel"
"Modern Axe","Moderne Axt"
"Modern Hammer","Moderner Hammer"
"Modern Hoe","Moderne Hacke"
"Modern Pickaxe","Moderne Spitzhacke"
"Modern Scythe","Moderne Sense"
"Modern Shovel","Moderne Schaufel"
"Steel Axe","Stahlaxt"
"Steel Hammer","Stahlhammer"
"Steel Hoe","Stahlhacke"
"Steel Pickaxe","Stahlspitzhacke"
"Steel Scythe","Stahlsense"
"Steel Shovel","Stahlschaufel"
"Stone Axe","Steinaxt"
"Stone Hammer","Steinhammer"
"Stone Pickaxe","Steinspitzhacke"
"Wooden Hoe","Holzhacke"
"Wooden Shovel","Holzschaufel"
"Bow","Bogen"
"Amanita Mushrooms","Fliegenpilze"
"Beet","Rübe"
"Corn","Mais"
"Crimini Mushrooms","Champignons"
"Fiddleheads","Farnspitzen"
"Fireweed Shoots","Weidenröschenwurzel"
"Giant Cactus Fruit","Riesige Kaktusfrucht"
"Huckleberries","Heidelbeeren"
"Prickly Pear Fruit","Kaktusfeige"
"Tomato","Tomate"
"Wheat","Weizen"
"Plant Fibers","Pflanzenfasern"
"Acorn","Eichel"
"Beans","Bohnen"
"Beet Seed","Rübensamen"
"Birch Seed","Birkensamen"
"Bunchgrass Seed","Büschelgrassamen"
"Camas Bulb","Prärielilienzwiebel"
"Cedar Seed","Zedernsamen"
"Corn Seed","Maissamen"
"Creosote Bush Seed","Kreosotbuschsamen"
"Crimini Mushroom Spores","Champignonsporen"
"Fern Spore","Farnsporen"
"Fireweed Seed","Weidenröschensamen"
"Fir Seed","Tannensamen"
"Grass Seed","Grassamen"
"Huckleberry Seed","Heidelbeersamen"
"Prickly Pear Seed","Kaktusfeigensamen"
"Rice","Reis"
"Sagebrush Seed","Wüstensalbeisamen"
"Tomato Seed","Tomatensamen"
"Wheat Seed","Weizen Samen"
"Leather Hide","Leder"
"Cloth","Stoff"
"Cellulose Fiber","Zellulosefaser"
"Fur Pelt","Fellpelz"
"Composite Filler","Verbundfüllstoff"
"Huckleberry Extract","Heidelbeerextrakt"
"Berry Extract Fertilizer","Beerenextraktdünger"
"Pulp Filler","Holzstofffüller"
"Scrap Meat","Fleischreste"
"Blood Meal Fertilizer","Blutmehldünger"
"Fiber Filler","Faserfüllstoff"
"Charred Camas Bulb","Gegrillte Prärielilienzwiebel"
"Camas Ash Fertilizer","Prärielilienaschedünger"
"Dirt","Erde"
"Hide Ash Fertilizer","Lederaschedünger"
"Pelt Fertilizer","Pelzdünger"
"Stone","Stein"
"Phosphate Fertilizer","Phosphatdünger"
"Wood Pulp","Holzspan"
"Acorn Powder","Eichelpulver"
"Raw Meat","Rohes Fleisch"
"Baked Meat","Gebackenes Fleisch"
"Raw Roast","Roher Braten"
"Baked Roast","Gebackener Braten"
"Tallow","Talg"
"Bannock","Bannockbrot"
"Bean Paste","Bohnenpaste"
"Flour","Mehl"
"Sugar","Zucker"
"Yeast","Hefe"
"Bearclaw","Bärenklaue"
"Prime Cut","Filet"
"Vegetable Medley","Gemüsesalat"
"Meat Stock","Fleischbrühe"
"Infused Oil","Raffiniertes Öl"
"Bear S U P R E M E","Bärensteak"
"Raw Sausage","Rohe Wurst"
"Boiled Sausage","Gekochte Wurst"
"Bread","Brot"
"Camas Paste","Prärielilienpaste"
"Camas Bread","Prärielilienbrot"
"Camas Bulb Bake","Gebackene Prärielilienzwiebel"
"Campfire Roast","Lagerfeuerbraten"
"Campfire Stew","Lagerfeuereintopf"
"Charred Beet","Gegrillte Rübe"
"Charred Corn","Gegrillter Mais"
"Raw Fish","Roher Fisch"
"Charred Fish","Gegrillter Fisch"
"Charred Meat","Gegrilltes Fleisch"
"Charred Sausage","Gegrillte Wurst"
"Charred Tomato","Gegrillte Tomate"
"Steel","Stahl"
"C O2 Canister","CO₂-Kanister"
"Cornmeal","Maismehl"
"Oil","Öl"
"Corn Fritters","Frittierter Mais"
"Corn Starch","Maisstärke"
"Basic Salad","Einfacher Salat"
"Crimson Salad","Purpursalat"
"Raw Bacon","Roher Speck"
"Crispy Bacon","Knuspriger Speck"
"Tortilla","Tortilla"
"Wild Mix","Wildsalat"
"Elk Taco","Elchtaco"
"Elk Wellington","Wapitiwellington"
"Flatbread","Fladenbrot"
"Prepared Meat","Vorbereitetes Fleisch"
"Fried Hare Haunches","Gebratene Hasenkeulen"
"Fried Tomatoes","Gebratene Tomaten"
"Huckleberry Pie","Heidelbeerkuchen"
"Hydrocolloids","Hydrokolloide"
"Liquid Nitrogen","Flüssiger Stickstoff"
"Simple Syrup","Zuckersirup"
"Macaroons","Makronen"
"Maltodextrin","Maltodextrin"
"Meat Pie","Fleischpastete"
"Cereal Germ","Getreidekeim"
"Seared Meat","Kurz angebratenes Fleisch"
"Simmered Meat","Geschmortes Fleisch"
"Stuffed Turkey","Gefüllter Truthahn"
"Fruit Salad","Obstsalat"
"Sweet Salad","Süßer Salat"
"Transglutaminase","Transglutaminase"
"Vegetable Stock","Gemüsebrühe"
"Vegetable Soup","Gemüsesuppe"
"Wheat Porridge","Weizenbrei"
"Wild Stew","Wildeintopf"
"Wilted Fiddleheads","Getrocknete Farnspitzen"
"Piston","Kolben"
"Valve","Ventil"
"Servo","Servomotor"
"Circuit","Schaltkreis"
"Advanced Combustion Engine","Fortschrittlicher Verbrennungsmotor"
"Log","Baumstamm"
"Arrow","Pfeil"
"Concrete","Beton"
"Asphalt Ramp","Asphaltrampe"
"Asphalt Road","Asphaltstraße"
"Barrel","Fass"
"Biodiesel","Biodiesel"
"Board","Brett"
"Brick","Ziegel"
"Lumber","Bauholz"
"Charcoal","Holzkohle"
"Substrate","Substrat"
"Copper Wiring","Kupferkabel"
"Gold Flakes","Blattgold"
"Gearbox","Getriebe"
"Combustion Engine","Verbrennungsmotor"
"Copper Ore","Kupfererz"
"Copper Pipe","Kupferrohr"
"Corrugated Steel","Wellblech"
"Deed","Urkunde"
"Dirt Ramp","Erdrampe"
"Electric Motor","Elektromotor"
"Petroleum","Petroleum"
"Epoxy","Epoxidharz"
"Plastic","Kunststoff"
"Glass","Glas"
"Fiberglass","Glasfaserverstärkter Kunststoff"
"Fishing Pole","Angel"
"Flat Steel","Flachstahl"
"Framed Glass","Gerahmtes Glas"
"Gasoline","Benzin"
"Gear","Zahnrad"
"Sand","Sand"
"Gold Ore","Golderz"
"Hewn Log","Holz"
"Iron Ore","Eisenerz"
"Iron Pipe","Eisenrohr"
"Mortared Stone","Steinziegel"
"Paper","Papier"
"Rebar","Bewehrungsstahl"
"Reinforced Concrete","Stahlbeton"
"Rivet","Niete"
"Soil Sampler","Bodenprüfer"
"Steel Pipe","Stahlrohr"
"Stone Ramp","Steinrampe"
"Stone Road","Steinstraße"
"Torch","Fackel"
"Bison Carcass","Bisonkadaver"
"Elk Carcass","Elchkadaver"
"Fox Carcass","Fuchskadaver"
"Hare Carcass","Hasenkadaver"
"Turkey Carcass","Truthahnkadaver"
"Wolf Carcass","Wolfkadaver"
"Salmon","Lachs"
"Trout","Forelle"
"Tuna","Thunfisch"
"Urchin","Seeigel"
"Kelp","Seetang"
"Clam","Muschel"
"Coal","Kohle"
"Waterwheel","Wasserrad"
"Anvil","Amboss"
"Bakery Oven","Backofen"
"Blast Furnace","Hochofen"
"Bloomery","Rennofen"
"Bookshelf","Bücherregal"
"Brazier","Feuerschale"
"Butchery Table","Metzgertisch"
"Campfire","Lagerfeuer"
"Candle Stand","Kerzenständer"
"Carpentry Table","Zimmermanntisch"
"Cast Iron Stove","Gusseiserner Ofen"
"Ceiling Candle","Deckenlampe"
"Cement Kiln","Zementbrennofen"
"Chair","Stuhl"
"Combustion Generator","Verbrennungsgenerator"
"Computer Lab","Computerlabor"
"Construction Post","Baupfosten"
"Contract Board","Anschlagbrett"
"Couch","Sofa"
"Currency Exchange","Wechselstube"
"Electric Wall Lamp","Elektrische Wandleuchte"
"Electronics Assembly","Elektronikfertigung"
"Farmers Table","Landwirttisch"
"Fishery","Fischerei"
"Fish Trap","Reuse"
"Icebox","Eisschrank"
"Kiln","Brennofen"
"Laboratory","Laboratorium"
"Laser","Laser"
"Wooden Latrine","Holzlatrine"
"Masonry Table","Steinmetztisch"
"Mill","Mühle"
"Mint","Münzprägemaschine"
"Oil Refinery","Raffinerie"
"Padded Chair","Gepolsterter Stuhl"
"Round Pot","Runder Blumentopf"
"Square Pot","Quadratischer Blumentopf"
"Pump Jack","Ölbohrturm"
"Refrigerator","Kühlschrank"
"Research Table","Forschungstisch"
"Rolling Mill","Walzwerk"
"Medium Rug","Mittelgroßer Teppich"
"Small Rug","Kleiner Teppich"
"Salt Basket","Salzkorb"
"Sawmill","Sägewerk"
"Shelf Cabinet","Regalschrank"
"Small Table","Kleiner Tisch"
"Small Wood Sign","Kleines Holzschild"
"Solar Generator","Solargenerator"
"Stockpile","Lager"
"Stone Brazier","Feuerschale aus Stein"
"Storage Chest","Truhe"
"Stove","Herd"
"Streetlamp","Straßenlaterne"
"Tailoring Table","Schneidertisch"
"Tallow Candle","Talgkerze"
"Tallow Lamp","Talglampe"
"Tallow Wall Lamp","Talgwandlampe"
"Torch Stand","Fackelhalter"
"Treasury","Staatskasse"
"Wainwright Table","Wagenmachertisch"
"Wall Candle","Wandkerze"
"Washboard","Waschbrett"
"Washing Machine","Waschmaschine"
"Windmill","Windmühle"
"Wind Turbine","Windrad"
"Wooden Fabric Bed","Hölzernes Stoffbett"
"Wooden Straw Bed","Hölzernes Strohbett"
"Wood Sign","Holzschild"
"Workbench","Werkbank"
"Advanced Baking","Fortgeschrittenes Backen"
"Advanced Cooking","Fortgeschrittenes Kochen"
"Advanced Smelting","Fortgeschrittenes Schmelzen"
"Baking","Backen"
"Basic Engineering","Grundlegende Technik"
"Butchery","Metzgerhandwerk"
"Campfire Cooking","Lagerfeuerkochen"
"Cement","Zement"
"Cooking","Kochen"
"Cutting Edge Cooking","Innovatives Kochen"
"Digging","Graben"
"Electronics","Elektronik"
"Farming","Landwirtschaft"
"Fertilizers","Dünger"
"Fishing","Fischen"
"Gathering","Sammeln"
"Glassworking","Glasverarbeitung"
"Hewing","Holzbearbeitung"
"Hunting","Jagen"
"Industry","Industrie"
"Logging","Holzfällen"
"Mechanics","Mechanik"
"Milling","Mahlen"
"Mining","Bergbau"
"Oil Drilling","Ölbohrung"
"Paper Milling","Papierherstellung"
"Self Improvement","Selbstverbesserung"
"Smelting","Schmelzen"
"Tailoring","Schneidern"
"Woodworking","Holzweiterverarbeitung"
"Backpack","Rucksack"
"Backpacks","Rucksäcke"
"Chat Log","Chatprotokoll"
"Objectives","Ziele"
"Alpha Cloak","Alphamantel"
"Alpha Cloaks","Alphamäntel"
"Alpha Goggles","Alphaschutzbrille"
"Alpha Hat","Alphahut"
"Alpha Hats","Alphahüte"
"Basic Backpack","Einfacher Rucksack"
"Bearpack","Bärenrucksack"
"Big Backpack","Großer Rucksack"
"Blinky Eyelids","Blinzelnde Augenlieder"
